OPR_DT,VALUE
2/7/23,56.52446
2/7/23,55.45423
2/7/23,55.67321
2/7/23,50.23897
2/7/23,59.827
2/7/23,60.12659
2/7/23,59.40128
2/7/23,59.99505
2/7/23,60.83869
2/7/23,59.93703
2/7/23,58.11313
2/7/23,54.52815
2/7/23,54.51686
2/7/23,50.80728
2/7/23,50.34854
2/7/23,50.56891
2/8/23,56.56725
2/8/23,58.28946
2/8/23,57.95315
2/8/23,56.50195
2/8/23,55.64838
2/8/23,55.17111
2/8/23,55.03192
2/8/23,54.08785
2/8/23,51.03124
2/8/23,53.96842
2/8/23,53.96842
2/8/23,54.22406
2/8/23,57.62573
2/8/23,57.62573
2/8/23,56.23458
2/8/23,55.14355
2/8/23,54.99363
2/8/23,53.912
2/8/23,53.40964
2/8/23,53.91607
2/8/23,53.90679
2/8/23,54.10288
2/8/23,54.45737
2/8/23,54.0185
2/8/23,55.08743
2/8/23,54.10846
2/8/23,54.22266
2/8/23,52.73008
2/8/23,52.87204
2/8/23,53.28009
2/8/23,52.32237
2/8/23,53.31279
2/8/23,52.02295
2/8/23,52.08103
2/8/23,53.60464
2/8/23,51.41669
2/8/23,51.37051
2/8/23,51.22288
2/8/23,51.41672
2/8/23,51.54879
2/8/23,51.54879
2/8/23,53.6646
2/8/23,54.75521
2/8/23,54.10877
2/8/23,54.10877
2/8/23,53.21088
2/8/23,51.46421
2/8/23,51.46421
2/8/23,45.69787
2/8/23,45.90209
2/8/23,47.63224
2/8/23,48.13015
2/8/23,50.85327
2/8/23,55.95745
2/8/23,56.29578
2/8/23,58.45101
2/8/23,59.51827
2/8/23,59.78082
2/8/23,59.78082
2/8/23,59.89464
2/8/23,52.61579
2/8/23,51.0253
2/8/23,53.6183
2/8/23,58.28334
2/8/23,59.15129
2/8/23,59.18393
2/8/23,59.01411
2/8/23,59.01411
2/8/23,60.49478
2/8/23,62.7426
2/8/23,65.53373
2/8/23,65.5431
2/8/23,58.73096
2/8/23,58.79836
2/8/23,60.93761
2/8/23,58.99571
2/8/23,64.99999
2/8/23,64.42128
2/8/23,65.82238
2/8/23,65.84015
2/8/23,67.84125
2/8/23,75.43424
2/8/23,75.43424
2/8/23,69.89664
2/8/23,68.13
2/8/23,68.1
2/8/23,66.48389
2/8/23,65.5248
2/8/23,63.93458
2/8/23,57.75
2/8/23,50.80011
2/8/23,41.98569
2/8/23,39.54096
2/8/23,36.94023
2/8/23,32.77509
2/8/23,31.03969
2/8/23,38.9461
2/8/23,39.94239
2/8/23,33.91207
2/8/23,34.02879
2/8/23,30.52188
2/8/23,27.80499
2/8/23,19.36212
2/8/23,22.49073
2/8/23,24.5876
2/8/23,14.23978
2/8/23,12.28221
2/8/23,9.47875
2/8/23,16.56387
2/8/23,23.59483
2/8/23,20.19865
2/8/23,7.45255
2/8/23,7.2543
2/8/23,6.31131
2/8/23,5.75144
2/8/23,4.70779
2/8/23,3.58022
2/8/23,1.20898
2/8/23,-0.20369
2/8/23,-4.4
2/8/23,5.24033
2/8/23,5.33308
2/8/23,5.37408
2/8/23,2.89423
2/8/23,1.7057
2/8/23,0.91111
2/8/23,-2.96154
2/8/23,-1.83606
2/8/23,-1.95025
2/8/23,-1.75299
2/8/23,0.32583
2/8/23,-2.36671
2/8/23,0.2212
2/8/23,0.60757
2/8/23,-2.07121
2/8/23,-3.82558
2/8/23,1.5577
2/8/23,0.25511
2/8/23,-3.34826
2/8/23,-3.41993
2/8/23,-3.42971
2/8/23,-2.75402
2/8/23,-2.46651
2/8/23,-3.41759
2/8/23,2.16009
2/8/23,0
2/8/23,0
2/8/23,1.01106
2/8/23,0.29423
2/8/23,1.05362
2/8/23,0.99155
2/8/23,1.07952
2/8/23,-4.97997
2/8/23,0.76967
2/8/23,0.9902
2/8/23,0.97957
2/8/23,1.28204
2/8/23,1.72684
2/8/23,1.2697
2/8/23,2.20466
2/8/23,0.88411
2/8/23,0.56164
2/8/23,1.47162
2/8/23,1.37374
2/8/23,1.02369
2/8/23,-0.00937
2/8/23,-0.01147
2/8/23,2.28423
2/8/23,1.66991
2/8/23,-4.20313
2/8/23,-0.52828
2/8/23,-3.99278
2/8/23,-1.98005
2/8/23,-4.4625
2/8/23,-0.01034
2/8/23,-0.01045
2/8/23,-0.00998
2/8/23,6.51834
2/8/23,5.75865
2/8/23,0
2/8/23,-0.01038
2/8/23,-0.0108
2/8/23,-0.01239
2/8/23,-0.01028
2/8/23,-0.01023
2/8/23,-0.01007
2/8/23,-0.01006
2/8/23,-0.00975
2/8/23,1.3896
2/8/23,19.75745
2/8/23,20.51726
2/8/23,0.01022
2/8/23,8.01349
2/8/23,0.06549
2/8/23,14.72478
2/8/23,22.6829
2/8/23,30.55171
2/8/23,38.37353
2/8/23,44.66579
2/8/23,52.97758
2/8/23,59.55126
2/8/23,66.17482
2/8/23,70.04983
2/8/23,73.77425
2/8/23,73.77425
2/8/23,61.19368
2/8/23,56.80064
2/8/23,56.603
2/8/23,58.06155
2/8/23,60.25436
2/8/23,65.62503
2/8/23,66.47507
2/8/23,66.84135
2/8/23,66.2353
2/8/23,67.16226
2/8/23,67.16226
2/8/23,67.17562
2/8/23,66.97622
2/8/23,67.02034
2/8/23,67.07626
2/8/23,66.85886
2/8/23,66.89549
2/8/23,67.31037
2/8/23,67.71822
2/8/23,67.15115
2/8/23,66.8817
2/8/23,66.69646
2/8/23,66.06414
2/8/23,66.41419
2/8/23,65.85408
2/8/23,66.23868
2/8/23,66.11663
2/8/23,66.11663
2/8/23,64.98834
2/8/23,61.18731
2/8/23,61.22984
2/8/23,61.031
2/8/23,60.75799
2/8/23,60.69174
2/8/23,60.57257
2/8/23,62.43498
2/8/23,61.83057
2/8/23,60.66416
2/8/23,60.17702
2/8/23,61.37742
2/8/23,61.71888
2/8/23,61.88794
2/8/23,62.82514
2/8/23,62.4085
2/8/23,61.76525
2/8/23,61.04813
2/8/23,62.94853
2/8/23,70.57744
2/8/23,71.4348
2/8/23,71.4348
2/8/23,72.1113
2/8/23,71.33978
2/8/23,71.40481
2/8/23,69.93048
2/8/23,68.47411
2/8/23,68.17195
2/8/23,65.79661
2/8/23,65.14682
2/8/23,67.91615
2/8/23,71.02873
2/8/23,71.02873
2/8/23,70.97042
2/8/23,69.69867
2/8/23,69.40592
2/8/23,67.69385
2/8/23,63.01288
2/8/23,60.91913
2/8/23,60.51085
2/8/23,57.0428
2/8/23,55.97111
2/8/23,54.26014
2/8/23,63.37672
2/8/23,63.22645
2/8/23,62.93123
2/8/23,63.49209
2/8/23,60.90155
2/8/23,60.42527
2/8/23,60.43865
2/8/23,57.20643
2/8/23,55.21481
2/8/23,58.52752
2/8/23,57.29697
2/8/23,62.69122
2/9/23,62.20795
2/9/23,61.85716
2/9/23,61.57465
2/9/23,61.38121
2/9/23,62.29377
2/9/23,62.29377
2/9/23,62.36428
2/9/23,62.24797
2/9/23,60.97462
2/9/23,61.13935
2/9/23,56.2063
2/9/23,60.09898
2/9/23,62.00695
2/9/23,60.9792
2/9/23,57.61848
2/9/23,57.67523
2/9/23,56.95852
2/9/23,56.15405
2/9/23,56.19276
2/9/23,53.39236
2/9/23,53.39236
2/9/23,53.60834
2/9/23,54.71793
2/9/23,53.60952
2/9/23,56.43134
2/9/23,59.28769
2/9/23,56.43134
2/9/23,55.57549
2/9/23,57.29943
2/9/23,57.05664
2/9/23,58.1876
2/9/23,59.56
2/9/23,55
2/9/23,55.56984
2/9/23,55.94435
2/9/23,55.2217
2/9/23,57.21134
2/9/23,56.02
2/9/23,56.02
2/9/23,57.42799
2/9/23,57.42799
2/9/23,59.54788
2/9/23,60.08042
2/9/23,61.37481
2/9/23,62.22017
2/9/23,62.80371
2/9/23,62.80371
2/9/23,63.11469
2/9/23,50.67616
2/9/23,50.90139
2/9/23,51.00376
2/9/23,59.83027
2/9/23,62.53096
2/9/23,62.84167
2/9/23,62.66191
2/9/23,62.93229
2/9/23,62.93229
2/9/23,63.43297
2/9/23,64.96338
2/9/23,66.13599
2/9/23,60.46901
2/9/23,59.3954
2/9/23,61.02514
2/9/23,61.93963
2/9/23,62.05616
2/9/23,62.10262
2/9/23,64.69533
2/9/23,67.32403
2/9/23,70.71247
2/9/23,71.91867
2/9/23,72.2985
2/9/23,72.27854
2/9/23,61.58182
2/9/23,62.62965
2/9/23,62.10804
2/9/23,64.42594
2/9/23,69.68275
2/9/23,67.57809
2/9/23,75.0951
2/9/23,75.07831
2/9/23,74.70989
2/9/23,78.71605
2/9/23,77.36991
2/9/23,75.59791
2/9/23,81.73934
2/9/23,80.02084
2/9/23,73.20477
2/9/23,75.80431
2/9/23,64.27922
2/9/23,54.63654
2/9/23,52.25031
2/9/23,45.80522
2/9/23,42.38556
2/9/23,37.7929
2/9/23,32.35297
2/9/23,33.05195
2/9/23,42.2544
2/9/23,42.69581
2/9/23,42.84432
2/9/23,43.64762
2/9/23,42.8512
2/9/23,43.42674
2/9/23,42.41821
2/9/23,44.76279
2/9/23,44.23132
2/9/23,39.56912
2/9/23,30.38853
2/9/23,18.48879
2/9/23,22.97427
2/9/23,22.1057
2/9/23,21.88397
2/9/23,16.26831
2/9/23,9.32629
2/9/23,6.2962
2/9/23,3.11221
2/9/23,1.42141
2/9/23,2.1785
2/9/23,1.71783
2/9/23,1.83549
2/9/23,0.64507
2/9/23,9.94625
2/9/23,7.91587
2/9/23,7.42621
2/9/23,5.78545
2/9/23,7.79872
2/9/23,7.09948
2/9/23,5.35627
2/9/23,5.42398
2/9/23,5.38936
2/9/23,3.97121
2/9/23,2.97653
2/9/23,7.38177
2/9/23,3.67766
2/9/23,3.91829
2/9/23,3.87281
2/9/23,4.52414
2/9/23,4.20967
2/9/23,3.97794
2/9/23,3.57261
2/9/23,3.49358
2/9/23,3.3668
2/9/23,3.01482
2/9/23,2.39016
2/9/23,2.35481
2/9/23,1.48533
2/9/23,1.89989
2/9/23,1.91475
2/9/23,3.14067
2/9/23,3.14067
2/9/23,3.14067
2/9/23,3.07064
2/9/23,3.15299
2/9/23,3.28287
2/9/23,1.28376
2/9/23,1.37656
2/9/23,1.35314
2/9/23,3.6025
2/9/23,2.35659
2/9/23,1.64533
2/9/23,1.62408
2/9/23,0.56707
2/9/23,0.64149
2/9/23,0.60085
2/9/23,0.46325
2/9/23,1.54556
2/9/23,1.51349
2/9/23,-1.15919
2/9/23,0.14892
2/9/23,-3.52688
2/9/23,-1.8674
2/9/23,-1.87141
2/9/23,1.59529
2/9/23,-0.01022
2/9/23,-0.01201
2/9/23,-0.01009
2/9/23,-0.01008
2/9/23,-0.01003
2/9/23,0
2/9/23,0.00202
2/9/23,0.01357
2/9/23,-0.00988
2/9/23,-0.00334
2/9/23,-0.0101
2/9/23,-0.00984
2/9/23,0
2/9/23,6.3337
2/9/23,14.89647
2/9/23,19.57695
2/9/23,24.36532
2/9/23,27.71066
2/9/23,28.64561
2/9/23,27.94292
2/9/23,14.36612
2/9/23,16.6003
2/9/23,27.75461
2/9/23,29.61453
2/9/23,36.82943
2/9/23,43.34633
2/9/23,44.6248
2/9/23,49.6047
2/9/23,60.15078
2/9/23,60.92076
2/9/23,66.01241
2/9/23,69.79436
2/9/23,50.16509
2/9/23,52.57029
2/9/23,52.06456
2/9/23,59.5418
2/9/23,61.49919
2/9/23,66.32801
2/9/23,69.54498
2/9/23,69.85189
2/9/23,69.54498
2/9/23,70.06375
2/9/23,70.06375
2/9/23,70.06375
2/9/23,69.92429
2/9/23,69.92429
2/9/23,69.92429
2/9/23,68.12577
2/9/23,66.91793
2/9/23,67.95145
2/9/23,66.05665
2/9/23,66.04591
2/9/23,66.04279
2/9/23,66.1493
2/9/23,66.1493
2/9/23,65.90867
2/9/23,65.33434
2/9/23,64.42989
2/9/23,63.69091
2/9/23,65.13979
2/9/23,65.06608
2/9/23,64.42271
2/9/23,64.17726
2/9/23,63.27021
2/9/23,63.29844
2/9/23,62.16696
2/9/23,61.55801
2/9/23,63.60251
2/9/23,63.17855
2/9/23,64.59983
2/9/23,64.83606
2/9/23,66.44427
2/9/23,66.31412
2/9/23,65.97751
2/9/23,65.86843
2/9/23,66.01652
2/9/23,66.10867
2/9/23,65.362
2/9/23,65.34197
2/9/23,65.60542
2/9/23,71.22531
2/9/23,71.21128
2/9/23,69.97837
2/9/23,71.59338
2/9/23,70.36769
2/9/23,70.36769
2/9/23,69.12709
2/9/23,67.82328
2/9/23,68.33957
2/9/23,66.53324
2/9/23,64.15479
2/9/23,67.10327
2/9/23,70.47455
2/9/23,70.47455
2/9/23,71.34204
2/9/23,70.12733
2/9/23,69.02673
2/9/23,65.84995
2/9/23,62.12823
2/9/23,59.39731
2/9/23,56.91631
2/9/23,58.85823
2/9/23,56.7091
2/9/23,56.69521
2/9/23,57.1664
2/9/23,57.23
2/9/23,58.23
2/9/23,55.85
2/9/23,54.78
2/9/23,55.85
2/9/23,58.7388
2/9/23,58.1912
2/9/23,56.8236
2/9/23,55.85
2/9/23,55.8628
2/9/23,57.1688
2/10/23,63.53588
2/10/23,62.76036
2/10/23,62.64491
2/10/23,62.99266
2/10/23,62.99266
2/10/23,62.5957
2/10/23,62.62731
2/10/23,62.51571
2/10/23,61.41259
2/10/23,61.53581
2/10/23,57.20959
2/10/23,59.27134
2/10/23,61.45042
2/10/23,62.34455
2/10/23,57.52542
2/10/23,58.31569
2/10/23,58.31569
2/10/23,55.69768
2/10/23,56.02
2/10/23,56.2528
2/10/23,56.6348
2/10/23,54.0328
2/10/23,52.11
2/10/23,54.22
2/10/23,55.20881
2/10/23,54.90239
2/10/23,54.45251
2/10/23,54.41082
2/10/23,52.84303
2/10/23,53.70974
2/10/23,54.57328
2/10/23,54.57328
2/10/23,54.40528
2/10/23,54.168
2/10/23,53.09245
2/10/23,52.73662
2/10/23,56.30505
2/10/23,54.93516
2/10/23,54.93516
2/10/23,55.60558
2/10/23,55.60558
2/10/23,55.55214
2/10/23,59.34052
2/10/23,60.50611
2/10/23,61.36758
2/10/23,61.68
2/10/23,61.48
2/10/23,61.68
2/10/23,52.73649
2/10/23,51.47374
2/10/23,52.73649
2/10/23,54.45526
2/10/23,54.61797
2/10/23,58.29927
2/10/23,61.47534
2/10/23,62.81867
2/10/23,62.83537
2/10/23,63.81478
2/10/23,63.81478
2/10/23,63.93412
2/10/23,56.50767
2/10/23,56.30586
2/10/23,60.12824
2/10/23,63.41116
2/10/23,63.49412
2/10/23,64.96307
2/10/23,64.04522
2/10/23,66.01475
2/10/23,69.44575
2/10/23,70.77016
2/10/23,73.81152
2/10/23,76.42675
2/10/23,65.54982
2/10/23,63.92527
2/10/23,63.53908
2/10/23,68.59825
2/10/23,73.67141
2/10/23,74.00516
2/10/23,73.37891
2/10/23,76.15652
2/10/23,76.90944
2/10/23,82.78662
2/10/23,78.673
2/10/23,75.1512
2/10/23,84.98358
2/10/23,77.92718
2/10/23,77.20286
2/10/23,75.8011
2/10/23,66.31217
2/10/23,57.75616
2/10/23,48.21899
2/10/23,44.98943
2/10/23,41.68066
2/10/23,41.7
2/10/23,37.94923
2/10/23,37.48
2/10/23,42.52101
2/10/23,43.28558
2/10/23,41.93302
2/10/23,42.64528
2/10/23,40.3707
2/10/23,35.97433
2/10/23,22.70919
2/10/23,23.5556
2/10/23,13.84871
2/10/23,13.59586
2/10/23,18.65929
2/10/23,4.78011
2/10/23,26.1112
2/10/23,27.51488
2/10/23,26.83804
2/10/23,23.31503
2/10/23,15.94645
2/10/23,15.73798
2/10/23,10.26862
2/10/23,5.93656
2/10/23,5.95176
2/10/23,5.81928
2/10/23,6.9414
2/10/23,6.3097
2/10/23,20.61611
2/10/23,17.81161
2/10/23,9.26974
2/10/23,2.71167
2/10/23,0.50479
2/10/23,1.67498
2/10/23,2.69056
2/10/23,2.69056
2/10/23,2.13658
2/10/23,1.27214
2/10/23,2.02115
2/10/23,0.19969
2/10/23,0.52068
2/10/23,2.33625
2/10/23,17.88291
2/10/23,17.86578
2/10/23,19.38204
2/10/23,17.06694
2/10/23,13.42237
2/10/23,5.46628
2/10/23,4.75856
2/10/23,5.41943
2/10/23,3.7579
2/10/23,2.19036
2/10/23,5.65963
2/10/23,3.8099
2/10/23,8.08927
2/10/23,10.8932
2/10/23,5.48009
2/10/23,6.6438
2/10/23,0.37455
2/10/23,3.03571
2/10/23,2.29827
2/10/23,1.60911
2/10/23,0.75875
2/10/23,1.58564
2/10/23,16.29301
2/10/23,9.03108
2/10/23,3.9253
2/10/23,15.76274
2/10/23,1.95443
2/10/23,0.53226
2/10/23,1.30438
2/10/23,-0.04415
2/10/23,1.30438
2/10/23,2.11841
2/10/23,2.32543
2/10/23,2.11841
2/10/23,3.79099
2/10/23,14.08505
2/10/23,14.08409
2/10/23,3.09673
2/10/23,-0.01334
2/10/23,-0.05218
2/10/23,18.80086
2/10/23,18.20673
2/10/23,20.08612
2/10/23,26.67594
2/10/23,25.56392
2/10/23,17.18439
2/10/23,18.86182
2/10/23,18.08208
2/10/23,4.86988
2/10/23,10.06138
2/10/23,11.72664
2/10/23,29.75152
2/10/23,35.33981
2/10/23,39.75758
2/10/23,43.20616
2/10/23,45.46112
2/10/23,45.06919
2/10/23,47.17655
2/10/23,37.68232
2/10/23,35.41451
2/10/23,40.36024
2/10/23,43.90159
2/10/23,48.63052
2/10/23,57.3025
2/10/23,64.62848
2/10/23,68.0005
2/10/23,71.08408
2/10/23,75.85943
2/10/23,77.16561
2/10/23,73.16663
2/10/23,73.16663
2/10/23,32.72487
2/10/23,42.33024
2/10/23,44.81737
2/10/23,45.71617
2/10/23,46.23069
2/10/23,48.51749
2/10/23,51.08603
2/10/23,55.30362
2/10/23,69.21694
2/10/23,69.48125
2/10/23,67.93098
2/10/23,65.39746
2/10/23,64.26097
2/10/23,65.58568
2/10/23,61.61144
2/10/23,63.68488
2/10/23,61.79037
2/10/23,65.37133
2/10/23,64.68871
2/10/23,64.85465
2/10/23,65.1361
2/10/23,64.71954
2/10/23,64.72988
2/10/23,67.06511
2/10/23,67.80731
2/10/23,64.56798
2/10/23,61.74171
2/10/23,61.5359
2/10/23,61.88595
2/10/23,64.8066
2/10/23,64.64993
2/10/23,62.32778
2/10/23,62.32979
2/10/23,62.32979
2/10/23,64.8134
2/10/23,70.27865
2/10/23,68.25401
2/10/23,69.03698
2/10/23,68.35571
2/10/23,68.35571
2/10/23,66.94503
2/10/23,68.86687
2/10/23,68.86687
2/10/23,67.28022
2/10/23,66.0136
2/10/23,65.07475
2/10/23,66.3663
2/10/23,70.14873
2/10/23,70.24454
2/10/23,70.11913
2/10/23,69.59165
2/10/23,69.52475
2/10/23,69.84076
2/10/23,67.26832
2/10/23,68.00181
2/10/23,68.56515
2/10/23,66.19673
2/10/23,63.71152
2/10/23,68.72295
2/10/23,72.52223
2/10/23,72.48448
2/10/23,70.95489
2/10/23,72.56794
2/10/23,72.56794
2/10/23,71.19055
2/10/23,69.17214
2/10/23,68.1803
2/10/23,67.63341
2/10/23,67.34502
2/10/23,64.81577
2/10/23,67.61071
2/10/23,68.92133
2/10/23,68.92133
2/10/23,67.23572
2/10/23,67.32984
2/10/23,67.33572
2/10/23,65.70816
2/10/23,61.80246
2/10/23,60.95035
2/10/23,59.64047
2/10/23,56.30329
2/10/23,54.4997
2/10/23,55.41089
2/11/23,60.92055
2/11/23,61.21748
2/11/23,60.07396
2/11/23,60.0724
2/11/23,60.20788
2/11/23,60.91262
2/11/23,60.24163
2/11/23,60.09919
2/11/23,59.35533
2/11/23,59.90088
2/11/23,59.90088
2/11/23,59.90088
2/11/23,59.84518
2/11/23,59.90533
2/11/23,59.90533
2/11/23,60.43381
2/11/23,60.37654
2/11/23,59.63746
2/11/23,59.10846
2/11/23,59.10846
2/11/23,58.88748
2/11/23,58.97314
2/11/23,58.95658
2/11/23,57.47059
2/11/23,59.10628
2/11/23,58.20882
2/11/23,55.47759
2/11/23,55.43778
2/11/23,55.49909
2/11/23,55.43778
2/11/23,54.68997
2/11/23,52.22078
2/11/23,52.59844
2/11/23,52.40813
2/11/23,52.57453
2/11/23,52.23727
2/11/23,51.91226
2/11/23,50.28126
2/11/23,50.10025
2/11/23,49.80523
2/11/23,49.80523
2/11/23,50.08991
2/11/23,51.18594
2/11/23,50.22577
2/11/23,51.46743
2/11/23,50.40232
2/11/23,51.21088
2/11/23,51.83935
2/11/23,48.21123
2/11/23,48.77247
2/11/23,49.8154
2/11/23,50.04903
2/11/23,50.43341
2/11/23,53.96583
2/11/23,53.57154
2/11/23,54.05421
2/11/23,56.36575
2/11/23,54.81748
2/11/23,57.18153
2/11/23,57.7017
2/11/23,53.46648
2/11/23,53.71297
2/11/23,55.56959
2/11/23,56.64667
2/11/23,57.64557
2/11/23,58.58938
2/11/23,59.30789
2/11/23,59.45247
2/11/23,59.95997
2/11/23,61.56387
2/11/23,61.56621
2/11/23,61.974
2/11/23,58.59098
2/11/23,58.59098
2/11/23,57.76899
2/11/23,58.95821
2/11/23,59.48426
2/11/23,60.36351
2/11/23,61.20547
2/11/23,59.53208
2/11/23,59.72983
2/11/23,60.46772
2/11/23,59.7384
2/11/23,61.80405
2/11/23,65.39876
2/11/23,66.42599
2/11/23,65.37782
2/11/23,61.17051
2/11/23,62.54779
2/11/23,60.35285
2/11/23,60.35285
2/11/23,60.35285
2/11/23,60.35285
2/11/23,45.82336
2/11/23,44.74728
2/11/23,45.18844
2/11/23,44.89956
2/11/23,46.59746
2/11/23,47.77591
2/11/23,47.96
2/11/23,46.75363
2/11/23,46.94022
2/11/23,46.87879
2/11/23,46.87688
2/11/23,45.08717
2/11/23,44.54694
2/11/23,43.90186
2/11/23,40.17173
2/11/23,44.9086
2/11/23,40.88773
2/11/23,41.16548
2/11/23,33.29599
2/11/23,34.792
2/11/23,29.31395
2/11/23,29.00352
2/11/23,27.73844
2/11/23,25.40958
2/11/23,23.85984
2/11/23,23.39632
2/11/23,23.1085
2/11/23,36.12167
2/11/23,34.2183
2/11/23,34.76471
2/11/23,31.1268
2/11/23,28.18202
2/11/23,28.14286
2/11/23,25.02722
2/11/23,25.24776
2/11/23,24.63347
2/11/23,27.1853
2/11/23,27.83889
2/11/23,31.7261
2/11/23,34.48991
2/11/23,33.30742
2/11/23,30.71986
2/11/23,27.71221
2/11/23,31.23502
2/11/23,33.4583
2/11/23,31.23231
2/11/23,20.52819
2/11/23,23.07136
2/11/23,18.51285
2/11/23,15.93512
2/11/23,10.29747
2/11/23,-3.85558
2/11/23,-6.14784
2/11/23,-5.95098
2/11/23,-5.67354
2/11/23,-6.02893
2/11/23,-6.0366
2/11/23,-7.35725
2/11/23,-9.5582
2/11/23,-9.37683
2/11/23,-9.98122
2/11/23,-9.98755
2/11/23,-10.33814
2/11/23,-10.10528
2/11/23,-10.09297
2/11/23,-10.07908
2/11/23,-13.0708
2/11/23,-12.19792
2/11/23,-11.17228
2/11/23,-15.92059
2/11/23,-18.2623
2/11/23,-18.25806
2/11/23,-18.79129
2/11/23,-16.62862
2/11/23,-18.14255
2/11/23,-13.32813
2/11/23,-13.0417
2/11/23,-12.70259
2/11/23,-12.99797
2/11/23,-15.14538
2/11/23,-14.17167
2/11/23,-12.40548
2/11/23,-10.06714
2/11/23,-8.95656
2/11/23,-9.87679
2/11/23,-10.23847
2/11/23,-10.29985
2/11/23,-10.54697
2/11/23,-9.7538
2/11/23,-10.92672
2/11/23,-6.91298
2/11/23,-4.71107
2/11/23,-5.52035
2/11/23,3.25492
2/11/23,2.635
2/11/23,14.65445
2/11/23,25.50605
2/11/23,27.12555
2/11/23,30.73138
2/11/23,1.99937
2/11/23,-0.00308
2/11/23,29.15453
2/11/23,34.14441
2/11/23,42.33084
2/11/23,44.96374
2/11/23,54.0608
2/11/23,58.62172
2/11/23,66.28051
2/11/23,69.52401
2/11/23,72.9285
2/11/23,73.77785
2/11/23,56.66081
2/11/23,57.10494
2/11/23,59.22696
2/11/23,62.14002
2/11/23,64.46543
2/11/23,65.83673
2/11/23,67.08522
2/11/23,67.12597
2/11/23,68.64933
2/11/23,69.75038
2/11/23,70.44657
2/11/23,69.75038
2/11/23,67.64327
2/11/23,67.63256
2/11/23,66.12847
2/11/23,65.99139
2/11/23,66.56703
2/11/23,66.39697
2/11/23,66.29968
2/11/23,66.50822
2/11/23,65.95037
2/11/23,65.00017
2/11/23,65.69245
2/11/23,65.9775
2/11/23,66.69244
2/11/23,66.62075
2/11/23,66.69244
2/11/23,66.54024
2/11/23,66.55701
2/11/23,66.11377
2/11/23,65.13031
2/11/23,64.75373
2/11/23,64.75373
2/11/23,64.78034
2/11/23,64.5174
2/11/23,64.62588
2/11/23,66.81275
2/11/23,66.81275
2/11/23,66.81275
2/11/23,66.8063
2/11/23,66.73989
2/11/23,66.62236
2/11/23,66.66744
2/11/23,66.42997
2/11/23,66.28463
2/11/23,66.54063
2/11/23,66.54063
2/11/23,69.33018
2/11/23,70.57887
2/11/23,70.87063
2/11/23,71.94288
2/11/23,73.06964
2/11/23,72.82164
2/11/23,71.20401
2/11/23,70.33671
2/11/23,69.24423
2/11/23,67.99964
2/11/23,66.88669
2/11/23,66.88669
2/11/23,66.87556
2/11/23,74.11884
2/11/23,73.99355
2/11/23,73.75575
2/11/23,71.53887
2/11/23,71.20172
2/11/23,72.59511
2/11/23,72.42668
2/11/23,72.42668
2/11/23,71.73202
2/11/23,69.65115
2/11/23,68.83012
2/11/23,68.63303
2/11/23,68.38916
2/11/23,68.38916
2/11/23,65.84319
2/11/23,67.55933
2/11/23,67.93009
2/11/23,68.73298
2/11/23,69.1981
2/11/23,67.99737
2/11/23,67.46805
2/11/23,65.3022
2/11/23,64.9325
2/11/23,66.16275
2/12/23,66.89158
2/12/23,67.82194
2/12/23,68.63587
2/12/23,69.00364
2/12/23,68.6057
2/12/23,67.34909
2/12/23,66.59064
2/12/23,66.50226
2/12/23,69.7213
2/12/23,66.64749
2/12/23,66.00158
2/12/23,65.05126
2/12/23,67.7672
2/12/23,65.0012
2/12/23,64.57
2/12/23,64.99337
2/12/23,64.84428
2/12/23,64.67051
2/12/23,62.9928
2/12/23,62.85923
2/12/23,62.38
2/12/23,62.73826
2/12/23,61.9952
2/12/23,61.72821
2/12/23,65.46017
2/12/23,64.63588
2/12/23,61.8274
2/12/23,63.49216
2/12/23,61.19322
2/12/23,63.87116
2/12/23,64.08549
2/12/23,62.70911
2/12/23,64.73201
2/12/23,64.26027
2/12/23,62.48586
2/12/23,64.11567
2/12/23,65.25768
2/12/23,65.21754
2/12/23,65.05773
2/12/23,64.84327
2/12/23,65.19085
2/12/23,65.23096
2/12/23,66.64516
2/12/23,65.69584
2/12/23,66.45573
2/12/23,66.68601
2/12/23,65.77837
2/12/23,65.96969
2/12/23,65.04921
2/12/23,64.90621
2/12/23,65.13053
2/12/23,65.04374
2/12/23,66.51578
2/12/23,66.58511
2/12/23,67.14822
2/12/23,66.37354
2/12/23,66.66147
2/12/23,66.66147
2/12/23,69.32238
2/12/23,69.61937
2/12/23,65.03399
2/12/23,64.00978
2/12/23,66.77886
2/12/23,65.09746
2/12/23,65.09746
2/12/23,65.11766
2/12/23,65.30512
2/12/23,61.296
2/12/23,65.30512
2/12/23,66.47923
2/12/23,68.26324
2/12/23,67.3994
2/12/23,57.74475
2/12/23,56.87425
2/12/23,57.74322
2/12/23,59.19894
2/12/23,65.3954
2/12/23,65.4967
2/12/23,67.95138
2/12/23,68.30617
2/12/23,68.82371
2/12/23,69.94996
2/12/23,70.74614
2/12/23,70.27394
2/12/23,76.29014
2/12/23,72.93536
2/12/23,70.03722
2/12/23,68.96541
2/12/23,72.61588
2/12/23,65.14874
2/12/23,56.27246
2/12/23,55.20906
2/12/23,52.9128
2/12/23,49.53154
2/12/23,49.53154
2/12/23,47.45008
2/12/23,55.12325
2/12/23,62.79436
2/12/23,69.51478
2/12/23,63.54248
